sentimiento,tipo,date,content,rating
positivos,cafe_grano,26/06/2020,"El aroma es muy bueno, desde que llega la caja te percatado del aroma, no dudo que su sabor sea igual",5
positivos,cafe_grano,26/06/2020,El café sabe muy bien y se disfruta sin que altere los nervios.,5
positivos,cafe_molido,26/06/2020,Excelente café es de mis favoritos,5
positivos,cafe_molido,26/06/2020,"Lo compro regularmente, la calidad del café es buena y el sabor y aroma son excelentes.",5
positivos,cafe_molido,26/06/2020,"Me encantó, el café es fresco y suave al sabor.",5
positivos,cafe_molido,26/06/2020,Muy buen sabor,5
positivos,cafe_molido,26/06/2020,Muy rico,5
positivos,cafe_capsulas,27/06/2020,"Encantada con mi compra, muy práctico y se ve hermoso!",5
positivos,cafe_capsulas,27/06/2020,Fue lo que esperaba,5
positivos,cafe_capsulas,27/06/2020,Fue un regalo,5
positivos,cafe_capsulas,27/06/2020,Llego en buenas condiciones,5
positivos,cafe_capsulas,27/06/2020,Muy bueno,5
positivos,cafe_capsulas,27/06/2020,Nespesso es un excelente producto solo hace falta que tengan más gama como en la boutique,5
positivos,cafe_capsulas,27/06/2020,Producto recomendable.,5
positivos,cafe_capsulas,27/06/2020,"Sin quejas, entrega puntual",5
positivos,cafe_soluble,27/06/2020,"El café me encantó, tiene un sabor muy agradable.",5
positivos,cafe_soluble,27/06/2020,Excelente sabor,5
positivos,cafe_soluble,27/06/2020,Lo compre en oferta y llegó en tiempo estimado,5
positivos,cafe_soluble,27/06/2020,"Se ha convertido en mi café favorito, de muy bien sabor y olor, realmente disfrute cada trago, en comparación a otros cafés gourmet el precio es equiparable pero de calidad superior.
Aunque en la etiqueta menciona que es espresso intenso he podido dormir sin problema aún tómalo por la noche.",5
positivos,cafe_grano,27/06/2020,"Buen gusto, tostado muy marcado pero le da un excelente sabor, te deja muy buenas notas en el paladar, algo seco, pero muy recomendable.",5
positivos,cafe_grano,27/06/2020,"Estaba buscando un verdadero café de altura y de con calidad. Encontré esta versión Premium de Doce Doce, tiene una excelente uniformidad y cuerpo. Las notas de frutos rojos me gustaron mucho. ¡100% recomendable!",5
positivos,cafe_grano,27/06/2020,"Excelente sabor y aroma, muy bueno para probar mezclas de variedades",5
positivos,cafe_molido,27/06/2020,"De los más ricos que he probado, vale la pena.",5
positivos,cafe_molido,27/06/2020,"Excelente producto , calidad y sabor",5
positivos,cafe_molido,27/06/2020,Excelente sabor y cuerpo. Entrega rápida y clásico sabor de café de Veracruz,5
positivos,cafe_molido,27/06/2020,Muy muy sabroso con poquito le da sabor lo recomiendo ampliamente,5
positivos,cafe_molido,27/06/2020,"No soy experto en café, pero en lo personal me gusto mucho su sabor",5
positivos,cafe_capsulas,28/06/2020,"Ademas de tener un buen precio es un buen cafe, sabe rico",5
positivos,cafe_capsulas,28/06/2020,Buen sabor algo caro para solo 8 de café y 8 de crema,5
positivos,cafe_capsulas,28/06/2020,"Buenísimo, de muy buena calidad",5
positivos,cafe_capsulas,28/06/2020,El mejor cafe y sabor me emcanta,5
positivos,cafe_capsulas,28/06/2020,"Excelente atención , calidad del producto y precio !!! Volvería a comprar!!",5
positivos,cafe_capsulas,28/06/2020,"Excelente producto, he probado varios cafés molidos de vainilla y definitivamente y por mucho es el mejor porque otros son muy suaves en el sabor del café o muy artificial el sabor de la vainilla, en este caso el sabor del café está muy equilibrado y la vainilla no sabe sintética, ampliamente recomendable",5
positivos,cafe_capsulas,28/06/2020,"Llegaron bien empacados, en cuanto al sabor, están deliciosos!",5
positivos,cafe_capsulas,28/06/2020,Me gustó sabe parecido al original,5
positivos,cafe_capsulas,28/06/2020,Me parece justo el precio y con regaló fue un extra,5
positivos,cafe_molido,28/06/2020,"Buen café, y a buen precio",5
positivos,cafe_molido,28/06/2020,"El café llegó en tiempo y forma, tiene excelente sabor. Sin embargo, me pasó que si uno ve la página en la computadora da la opción de elegir el tipo de molido, en el celular no te aparece dicha opción. Fuera de eso, lo recomiendo",5
positivos,cafe_molido,28/06/2020,Es muy bueno,5
positivos,cafe_molido,28/06/2020,Es muy rico,5
positivos,cafe_molido,28/06/2020,Excelente Café.,5
positivos,cafe_molido,28/06/2020,excelente calidad original y sellado,5
positivos,cafe_molido,28/06/2020,"Excelente producto.  Sabe muy bien, excelente servicio.",5
positivos,cafe_molido,28/06/2020,Excelente sabor,5
positivos,cafe_molido,28/06/2020,"Me agradó el café, me gusta tomarlo en prensa francesa y en cafetera italiana, es de los pocos cafés de especialidad que se pueden encontrar en Amazon,  vale lo que se paga, el único detalle es que no viene la fecha de tostado, y al probarlo uno se da cuenta de que no fue tostado tan reciente, pero aún así conserva los sabores principales,  por lo que lo he vuelto a comprar más de 2 ocasiones.",5
positivos,cafe_molido,28/06/2020,Muy buen sabor!,5
positivos,cafe_molido,28/06/2020,Muy rico café recomendable,5
positivos,cafe_molido,28/06/2020,Muy sabroso su sabor,5
positivos,cafe_molido,28/06/2020,"Nos encantó el café en casa, la vez anterior fue molido ahora vamos a por el gran, ya les contare...",5
positivos,cafe_capsulas,29/06/2020,Garantía de calidad. No puede faltarme.,5
positivos,cafe_capsulas,29/06/2020,Ok,5
positivos,cafe_capsulas,29/06/2020,Ok,5
positivos,cafe_capsulas,29/06/2020,Ok,5
positivos,cafe_capsulas,29/06/2020,Sabroso aunque bastantito fuerte.,5
positivos,cafe_soluble,29/06/2020,"El sabor no cambia respecto a las otras presentaciones pequeñas, muy bien precio por taza.",5
positivos,cafe_soluble,29/06/2020,Excelente sabor y calidad solo que me llegó el frasco roto quizás no vuelva a ocurrir,5
positivos,cafe_grano,29/06/2020,es de muy buen sabo y calidad,5
positivos,cafe_molido,29/06/2020,El sabor es muy rico. Lo que esperaba,5
positivos,cafe_molido,29/06/2020,"Es un excelente café, tiene un sabor muy rico. No puedo describirlo detalladamente como cuerpo, notas, sabor, etc. Pero he probado café Lavazza (que se dice es de los mejores) y la verdad este se le acerca en un 80%.
Solo cometí un error, al momento de pedirlo no vi que era molido fino y lo necesitaba para prensa francesa, pero igual lo preparé y sin problemas.",5
positivos,cafe_molido,29/06/2020,Excelente,5
positivos,cafe_molido,29/06/2020,Excelente sabor y olor extraordinario,5
positivos,cafe_molido,29/06/2020,"He probado varios cafés de vainilla, y me he quedado con la impresión de que generalmente el café es muy suave o la vainilla sabe artificial, sin embargo, en el caso de etnia 52 se advierte un sabor equilibrado en el café y sabor natural de la vainilla, muy recomendable lo volveré a conorar",5
positivos,cafe_capsulas,30/06/2020,Aquí más económico que en otros lados,5
positivos,cafe_soluble,30/06/2020,Producto de uso regular.,5
positivos,cafe_molido,30/06/2020,"Es un excelente café, aroma, sabor, ahora es mi favorito, además estoy encantada con la labor que realizan, y atienden rápidamente su correo, excelente atención.",5
positivos,cafe_molido,30/06/2020,Llegó al día siguiente en excelentes condiciones. El café muy bueno,5
positivos,cafe_molido,30/06/2020,"Molido fino, sabor robusto y poco ácido, aroma exquisito, excelente, vale cada centavo",5
positivos,cafe_molido,30/06/2020,"Riquísimo a cualquier hora del día (para los adictos a la cafeína), el sabor es único!",5
positivos,cafe_capsulas,01/07/2020,"Esta riquisimo, me gustaría que hubiera una presentación más grande y por ende un poco más económica. Pero seguiré comprando este mientras no haya de 12 o 30 sobres",5
positivos,cafe_capsulas,01/07/2020,"Excelente tiempo de entrega, no anexo foto porque ya casi me los acabo, rico sabor y olor mmmmm",5
positivos,cafe_capsulas,01/07/2020,Me encanto,5
positivos,cafe_capsulas,01/07/2020,"Me gusta su intensidad, superó a otros intensos de la competencia",5
positivos,cafe_capsulas,01/07/2020,"Muy buen café, de buen aroma y sabor.",5
positivos,cafe_capsulas,01/07/2020,"Viene muy concentrado, debes poner el tamaño espresso en la Nespresso y después agregar agua. Así lo indica en su pag web
Sabe muy bien, con mas concentración de te negro que ese frutos rojos",5
positivos,cafe_soluble,01/07/2020,"Anteriormente compramos uno molido, pero este soluble tiene el mismo sabor super delicioso.",5
positivos,cafe_soluble,01/07/2020,"Buen café, de los solubles de distribución mundial con el mejor sabor, precio algo alto ($62.50 frasco 120g), llegó bien empacado y sin problemas, fecha de caducidad de 2021, así que todo está muy bien para consumirlo con confianza.",5
positivos,cafe_soluble,01/07/2020,Delicioso café de altura muy bien,5
positivos,cafe_grano,01/07/2020,Muy rico,5
positivos,cafe_molido,01/07/2020,"Al principio de la compra dudé que el sabor de este café  fuera bueno, sin embargo llegó rápido y lo probé y realmente me sorprendió, un café con mucho sabor y cuerpo. A mi esposa que no es tan amante del café le encanto, sin duda lo volvería a comprar.",5
positivos,cafe_molido,01/07/2020,Buen sabor y excelente costo-beneficio,5
positivos,cafe_molido,01/07/2020,Cumple con mis expectativas,5
positivos,cafe_molido,01/07/2020,"Este café es delicioso!!
Ya conocía el café Andrade y es una excelente noticia que ahora se pueda pedir por Amazon.

Mi única petición es que también lo vendan en grano, ya que lo prefiero recién molido.",5
positivos,cafe_molido,01/07/2020,Excelente producto!! No te arrepentiras si eres amante del buen café,5
positivos,cafe_molido,01/07/2020,muy buen sabor...definitivamente lo volveros  a comprar,5
positivos,cafe_molido,01/07/2020,Muy rico. Oscuro y fuerte sin saber amargo.,5
positivos,cafe_molido,01/07/2020,Producto igual que en la foto,5
positivos,cafe_capsulas,02/07/2020,Excelente y perfecto para el uso en la cafetera DG.,5
positivos,cafe_capsulas,02/07/2020,marca premium,5
positivos,cafe_capsulas,02/07/2020,Muy buena oferts,5
positivos,cafe_capsulas,02/07/2020,Ok,5
positivos,cafe_soluble,02/07/2020,El sabor de esté café es excelente,5
positivos,cafe_soluble,02/07/2020,"Llegó en perfectas condiciones, tiene buen sabor",5
positivos,cafe_grano,02/07/2020,"1. Excelente servicio al cliente!
2. Café aromático y de buen gusto al paladar.
3. Si verdaderamente te agrada el café, sabes la gran diferencia entre prepararlo recién molido a uno ya molido, entonces esta es tu opción.
4. Si volvería a comprar.",5
positivos,cafe_grano,02/07/2020,"Es un café fuerte, quizá demasiado para unos. Pero tiene un sabor profundo, un poco rudo, penetrante y mantiene uno bien despierto. Lo recomiendo mucho.",5
positivos,cafe_grano,02/07/2020,Excelente cafe,5
positivos,cafe_grano,02/07/2020,Huele deliciosos y esta muy rico,5
positivos,cafe_molido,02/07/2020,"¡Excelente cafe! Delicioso sabor, justo como sabe en Veracruz. El paquete llego a tiempo, bien empacado, con sello de garantía y la bolsa tiene valvula para mantener fresco el café por mas tiempo. Ojalá agregaran mas opciones de molido del producto.",5
positivos,cafe_molido,02/07/2020,"Es muy buen café aunque para algunas personas puede ser fuerte el sabor , a mi me encantó.",5
positivos,cafe_molido,02/07/2020,"este cafe lo compre para un regalo a Ami esposo quien es fan del buen café , y sabiendo d ellos sabores de Chiapas decidí intentaron este locompraria miles de veces. s solo hay que tener moldear de café porque vienen grano ,",5
positivos,cafe_molido,02/07/2020,Muy buen sabor y aroma,5
positivos,cafe_molido,02/07/2020,"Uno de los mejores cafés de México, llega rápido y seguro",5
positivos,cafe_capsulas,03/07/2020,Café con sabor suave y nada ácido la verdad vale la pena,5
positivos,cafe_capsulas,03/07/2020,Excelente cafe,5
positivos,cafe_capsulas,03/07/2020,"Recomendable, lastima que lo subieron de precio",5
positivos,cafe_soluble,03/07/2020,Excelente para llevar de viaje,5
positivos,cafe_grano,03/07/2020,Pruébalo con los ojos cerrados y entenderás de lo que hablo.,5
positivos,cafe_molido,03/07/2020,Creo que he encontrado mi marca para comprar en amazon por un buen rato. Espero que lo tengan en granos enteros.,5
positivos,cafe_molido,03/07/2020,El café es rico. Y lo entregaron muy rápido.,5
positivos,cafe_molido,03/07/2020,"En estos días de confinamiento, poder disfrutar una taza de café de la parroquia, me transportó a estar en el puerto...fui muy feliz mientras la disfrutaba. Excelente sabor",5
positivos,cafe_molido,03/07/2020,Llegó a tiempo,5
positivos,cafe_molido,03/07/2020,"Lo compré pensando sabría muy dulce, pero no lo es.
Es para tomar caliente o tibio, frío no es tan bueno el sabor.",5
positivos,cafe_molido,03/07/2020,"Mi café me llego super rápido, es un excelente producto de calidad que solo lo había probado en CDMX. Gracias por vender por Amazon.",5
positivos,cafe_molido,03/07/2020,"Muy buen café, recomendable",5
positivos,cafe_molido,03/07/2020,Uno de mis cafés favoritos cuando viajo a Veracurz ahora disponible por ese medio está excelente.,5
positivos,cafe_soluble,04/07/2020,"Como de cafetera!
No sabe a café instantáneo.",5
positivos,cafe_soluble,04/07/2020,"Muy buen café, buena fórmula.",5
positivos,cafe_soluble,04/07/2020,Sabor suave,5
positivos,cafe_molido,04/07/2020,"A tiempo , buen servicio",5
positivos,cafe_molido,04/07/2020,"Buen sabor , buen cafe",5
positivos,cafe_molido,04/07/2020,"Cafe delicioso son el toque de cardamomo, da una recrag de energía extra a diferencia de otros tipos de cafe.",5
positivos,cafe_molido,04/07/2020,"Es un café muy rico, nosotros frecuentemente lo traíamos de Xalapa y ahora tener la posibilidad de recibirlo en casa en CDMX nos tiene felices. Además a buen costo y el producto llega fresco. Muy recomendable.",5
positivos,cafe_molido,03/12/2015,"La forma de operar y sellar el contenedor es muy sencillo, provee aislamiento del café al aire exterior.
El sistema de filtros funciona adecuadamente y al parecer se pueden reemplazar con filtros ordinarios de bolsas de café estándar.
Mantiene el café fresco y evita el deterioro que provoca el oxígeno.
Su aspecto y construcción es muy sólida y agradable.",4
positivos,cafe_capsulas,09/05/2016,"Estas cápsulas son buenas y funcionan bien en mi maquina.  He comprado otras cápsulas en otros sitios y el cafe no era bueno, y las cápsulas se atascaban en mi maquina.  En este caso todo bien.",4
positivos,cafe_capsulas,07/07/2016,falta mejorar precio y tener mas variedad de las presentaciones. el producto funciona a la perfección en los equipos de la marca,4
positivos,cafe_capsulas,19/07/2016,"El café no tiene las mismas caracteristicas que uno de nespresso en general se siente mas ligero, he utilizado algunos y he notado que se derrama el agua no se si sea cuestión de la máquina o que la capsula no se adapta como debería, en general por el precio esta bien pero no se si volvería a comprarlo. La entrega fue en tiempo.",4
positivos,cafe_capsulas,28/07/2016,"Excelente sabor, la lata viene cerrada hermeticamente y es una alternativa muy buena por el costo.
En mi cafetera, una Citiz de Nespresso, las cápsulas entran con un poco de dificultad, por eso le doy 4 estrellas.
Por lo demás un gran producto que seguiré comprando.",4
positivos,cafe_capsulas,23/08/2016,"El cafe tiene muy buen sabor con una espuma cremosa y de calidad muy similar a las capuslas Nespresso originales - Compre 3 sabores distintos (Express, Express Lungo y Express Descafeinado) y mi unica queja es que la capsula son todas negras, y no hay manera de distinguir que variedad de cafe es si uno lo saca de la caja original y lo pone en un despachador.",4
positivos,cafe_capsulas,15/09/2016,"Excelente café, un aroma y sabor exquisito...Daría 5 estrellas si las capsulas fueran de colores para diferenciar entre los express, lungo y descafeinados.,considerando retirarlos de sus contenedores y ponerlos en un contenedor que luzcan  !",4
positivos,cafe_capsulas,10/10/2016,"El sabor del caramel latte es demasiado bueno, lo que no me gusta es que trae 16 cápsulas, pero para preparar el café completo necesitas de 2 en 2, por lo que al final sólo te puedes hacer 8 completos. Siento que es un poco elevado el precio por la cantidad de cafés que te puedes hacer, tomando en cuenta que es dolce gusto",4
positivos,cafe_capsulas,03/11/2016,Es un buen café aunque de sabor es algo ligero. Es aceptable para su precio y sí sentí la diferencia con las capsulas originales.,4
positivos,cafe_capsulas,12/12/2016,"Esta es una muy buena opcion para tu maquina de cafe express. Con una capsula te puedes preparar una taza de tamaño regular, y con dos capsulas puedes rellenar tu termo de viaje. Definitivamente comprare la presentacion de 100 capsulas",4
positivos,cafe_capsulas,08/01/2017,"Cuenta con un buen diseño y funcionalidad, aunque los materiales y acabado son un tanto diferentes a los presentados en las imágenes. Excelente por el precio.",4
positivos,cafe_capsulas,12/01/2017,"Ojo, son para máquinas Dolce Gusto, no para Nesspreso. El sabor es superior a las cápsulas de Nescafé, 100% recomendable",4
positivos,cafe_capsulas,01/03/2017,"Este es mi segundo paquete que compro de este cafe y tengo algunos comentarios al respecto.
El primer paquete, las capsulas tenian una tapa blanca o gris claro, me gusto mucho el café pero como dirian los expertos les faltaba algo de cuerpo.
El segundo paquete, las capsulas tienen tapa negra como el de la imagen de la caja, se supone que son el mismo producto, pero este de tapa negra me supo exquisito mucho mejor que el de tapa blanca.
Como comentario adicional las 16 capsulas funcionaron de maravilla, nada de que se sale el agua, ahi dice claramente que son para maquinas Dolce gusto que en mi caso fue la Melody.",4
positivos,cafe_capsulas,03/03/2017,"Realmente es un buen precio el que ofrecen por un excelente producto, cafe mexicano de altura, excelente sabor, llego en tiempo.",4
positivos,cafe_capsulas,09/03/2017,"Es bueno pero no en exceso, el detalle es que Amazon no vende todavía más variedad de punta del cielo, pero en lo particular me gustó apenas, está un poco cargado el americano, como debe ser,",4
positivos,cafe_capsulas,14/03/2017,"Se vuelve una buena opción cuando tomas varias tazas de café al día, ya que el precio es casi al 50% de las capsulas de Nespresso.",4
positivos,cafe_capsulas,16/03/2017,"La entrega por Amazon Prime al día siguiente y sin contratiempos.
El producto es café mexicano de muy buen sabor, las capsulas son compatibles con la cafetera Nespresso, pero con un costo de la mitad de las de la marca, realmente una excelente opción.
Ya que puedes pedir una lata con 20 capsulas, en Nespresso on line minimo tienes que comprar 100 capsulas para que hagan el envío.",4
positivos,cafe_capsulas,21/03/2017,"En mi experiencia al igual que un comentario anterior, con los modelos más recientes como ""Stelia"" el agua se tira por los lados, sin embargo en el modelo ""Mini me"" (no tan nuevo) funcionan perfectamente.",4
positivos,cafe_capsulas,09/05/2017,"Muy buen producto , muy util y bonito lo unico que deja a desear es el material del que esta fabricado, es de plastico un tanto delgado",4
positivos,cafe_capsulas,12/05/2017,"El café punta del cielo siempre lo hemos consumido en la oficina, pero cuando decidimos cambiar a capsulas quisimos probar y no fue lo que esperábamos, el Express tiene una esencia un tanto debil en comparación a las capsulas originales de Nespresso.
Recomiendo el Express Lungo ya que este tiene el sabor y consistencia de un buen café, aun que el aroma no es tan pronunciado como en las capsulas Nespresso, el Express Lungo es una buena manera de ahorrar y de saborear un buen café ya sea corto o largo.",4
positivos,cafe_capsulas,22/05/2017,"Un sabor muy normal nada fuera de lo comun, funciono perfecto en mi cafetera dolce gusto, la verdad esperaba que fuera mas rico",4
positivos,cafe_capsulas,25/05/2017,"Es un café con poco cuerpo, pero de buen sabor. Son una excelente alternativa y a mitad de precio de las cápsulas de Nespresso. No esperen la misma calidad, pero logran el trabajo.",4
positivos,cafe_capsulas,27/05/2017,"Quizá la única desventaja es que sólo hay un ""sabor"" mientras que en Nespresso hay una gran variedad de intensidades.",4
positivos,cafe_capsulas,10/06/2017,"Lo recibí antes de lo prometido, el café ya lo conocemos y es riquísimo!!! Lo justo para una taza perfecta",4
positivos,cafe_capsulas,12/06/2017,"tiene gran sabor y buena calidad, me gusta mucho el sabor que tiene el cafe punta de cielo, recomendado para todo amante del cafe",4
positivos,cafe_capsulas,19/06/2017,"Sabor muy muy bueno
Precio es  excelente
Material de la capsula prodria ser mejor,  parece material biodegradable.
Esta es mi opinión",4
positivos,cafe_capsulas,20/06/2017,La calidad del producto es casi perfecta se adapta bien a la mayoria de las maquinas de nespresso sin embargo a veces las capsulas no bajan por si solas y se atoran un poco. En general bien!,4
positivos,cafe_capsulas,28/06/2017,"La verdad las cápsulas Nespresso son mas buenas, además de que estas se atoran de vez en cuando, nada grabe, pero de repente no caen libremente el en receptáculo de cápsulas usadas, sin embargo evalando precio/calidad las recomiendo ampliamente. ah!! estan mas feas que las originales, son de plástico/papel.",4
positivos,cafe_capsulas,18/07/2017,"El utilizar una máquina Nespresso requiere de cápsulas de la misma marca para obtener todo el potencial, considerando que el sabor y la calidad del café en dichas cápsulas  se obtiene a partir de ciertos estándares de calidad a un precio algo elevado para el consumidor. Por esta razón el uso de cápsulas genéricas o compatibles para usar en una máquina nespresso no es lo más recomendable.  Sin embargo, las cápsulas ofrecidas por punta del cielo son una buena opción: si bien es cierto que no se obtiene el sabor y la calidad de las cápsulas originales, el resultado final es un café con un buen carácter y sabor a un precio muy por debajo de las cápsulas originales.",4
positivos,cafe_capsulas,24/07/2017,"Siempre apoyaré a punta del cielo por ser una empresa mexicana. Y compro estas cápsulas por ser baratas y porque generalmente le pongo algo de leche a mi café. Sin embargo, las cápsulas originales de Nespresso son muy superiores en calidad y sabor...",4
positivos,cafe_capsulas,30/07/2017,"El sabor es bastante intenso... y cremoso cuando sale de maquina espreso. Las capsulas llegaron justo a tiempo, segun lo esperado. Seguro que comprare' este producto otras vezes.",4
positivos,cafe_capsulas,08/08/2017,"Me parecen ridiculos los que califican el producto con una estrella por la calidad... si bien, la calidad no iguala las cápsulas de nespresso, el producto tiene una excelente relación calidad-costo. Superó mis espectativas, y sin duda volveré a comprar más.",4
positivos,cafe_capsulas,15/08/2017,"Buen aroma y sabor, competitivo con el cafe Colombiano, Guatemala y Nigeria, sin embargo, es nacional por lo que considero debemos de consumirlo en lugar de otros",4
positivos,cafe_capsulas,21/09/2017,Luce excelente aunque las cápsulas de Dolce Gusto quedan muy sueltas en los rieles. Sería excelente si fueran ligeramente más altos.,4
positivos,cafe_capsulas,10/10/2017,"excelente alternativa al original de dolce gusto,.. con un sabor mas natural, mas a cafe... excelente idea el tener alternativas",4
positivos,cafe_capsulas,10/10/2017,"excelente alternativa al original de nesspreso,.. con un sabor mas natural, mas a cafe... excelente idea el tener alternativas y a un muy buen costo",4
positivos,cafe_capsulas,16/10/2017,"Las cápsulas vienen en una lata con sello hermético, una vez abierta la lata las cápsulas no han de durar mucho ya que las cápsulas en sí no son herméticas, en las originales la capsula es completa de aluminio y en estas es de plástico con una membrana como de papel. El sabor del café lo comparo con uno ""Roma"" con intensidad 8 o 9.

Este cafe lo recomiendo para un uso diario pero no remplaza las cásulas originale que seguiré comprando por su variedad de intensidades y sabores.",4
positivos,cafe_capsulas,25/10/2017,"Deberian de haber mas sabores
Si es recomendable por el precio
Buen producto para los amantes del cafe buena opcion",4
positivos,cafe_capsulas,04/11/2017,"Ya lo conozco, es compatible con mo maquina de nespresso, un una excelente alternativa a las cápsulas de originales y a menor precio",4
positivos,cafe_capsulas,14/11/2017,"Es un cafe muy bueno pero es un poco mas agrio que el normal de esta misma marca tal vez de deba a la presentación, lo sigo comprando porque esta a muy bien precio.",4
positivos,cafe_capsulas,30/11/2017,"Está muy rico este café, las cápsulas entran sin problemas en la máquina. Excelente precio. Si usas dos cápsulas y una carga de agua queda muy bueno un americano",4
positivos,cafe_capsulas,06/12/2017,El café tiene muy buen sabor aunque a diferencia de las originales suelta un poco de grano y cuando empieza a salir el café siempre suelta un pequeño chorro de agua.,4
positivos,cafe_capsulas,19/12/2017,"LA verdad es que he probado mejores cafés.... pero este tipo de café está bastante tomable...

Creo que sí hay marcas de café que están mucho mejor en calidad.

En cuanto al servicio dado por Amazon, todo estuvo muy bien. Siempre en tiempo y forma!",4
positivos,cafe_capsulas,26/12/2017,"En relacion precio-beneficio es un No-Brainer, sobre todo para el diario o para la oficina son indispensables y funcionan bastante bien",4
positivos,cafe_capsulas,31/01/2018,"Es un buen producto y es excelente para un cafe rapido, lo recomiendo totalmente a los que gustan de un cafe rapido y coin buen sabor",4
positivos,cafe_capsulas,31/01/2018,"Es un buen producto y es excelente para un cafe rapido, lo recomiendo totalmente a los que gustan de un cafe rapido y coin buen sabor",4
positivos,cafe_capsulas,31/01/2018,"Es un buen producto y es excelente para un cafe rapido, lo recomiendo totalmente a los que gustan de un cafe rapido y coin buen sabor",4
positivos,cafe_capsulas,14/02/2018,"Están sabrosas pero la verdad me gustan más las de neopreno, como que les falta un poco de cuerpo a las cápsulas.",4
positivos,cafe_capsulas,26/03/2018,"El sabor es muy bueno.
No le di 5 estrellas porque algunas de las capsulas como que no eclosionaban tan bien como las de Nespresso originales y no se llenaba correctamente la tacita.
Sin embargo lo volvere a comprar esperando que eclosionen bien esta vez: ya lo habia comprado anteriormente y esto no habia pasado.",4
positivos,cafe_capsulas,26/03/2018,"es bueno para variarle al café típico, aunque algunos cafés pueden hacerse frios sin necesidad de un café especial para eso, diría q está bien para el experimento pero no sería mi compra habitual",4
positivos,cafe_capsulas,27/03/2018,"Buen sabor, buena relación calidad/precio, definitivamente hay mucho mejores, pero cumple con las expectativas. Lo recomiendo si inicias en el mundo de las cápsulas",4
positivos,cafe_capsulas,30/03/2018,el sabor me gusta mucho ademas para quedar bien con los invitados algo fresco y sabroso que mejor que un cafe frio,4
positivos,cafe_capsulas,30/03/2018,ME GUSTA MUCHO SU AROMA Y SU SABOR ESTA IDEAL COMPARTIR CON ALGUIEN O INVITAR Y LA MARCA ES GARANTÍA,4
positivos,cafe_capsulas,06/04/2018,"son 20 capsulas, asi que sale mas barato que las originales de Nespresso, el sabor me encanto, no es muy intenso, se puede hacer expresso o capuchino. Lo unico dificil es que por la baja disponibildad me retrasaron el envio como 10 veces, y se tardaron como unos 2 meses.",4
positivos,cafe_capsulas,26/04/2018,llego muy rapido y muy bien empacado el sabor es muy bueno siempre es un gusto tomar este tipo de cafe,4
positivos,cafe_capsulas,26/04/2018,llego muy rapido y muy bien empacado el sabor es muy bueno siempre es un gusto tomar este tipo de cafe,4
positivos,cafe_capsulas,03/05/2018,Buen sabor y buen café aquí el problema es que me lo mandaron y cuando revise la caja ya venía con un día vencido en fecha de caducidad,4
positivos,cafe_capsulas,07/07/2018,"por el precio que es más económico no está nada mal, pero me parece que me gusta más el sabor de dulce gusto",4
positivos,cafe_capsulas,12/07/2018,"El producto en si tiene una buena calidad en cuanto al sabor, sin embargo, cuesta un poco acomodar las capsulas en las maquinas, ya que es ligeramente menor la capsula y es necesario detenerla con la mano antes de presionar.  También resulta imposible colocarlas en los contenedores tipo rotatorio o de tipo bandeja, ya que no traen etiqueta o impresión individual y se revuelven cuando se tienen varios tipos de capsulas de este proveedor, resultando muy difícil identificar de cual se trata.",4
positivos,cafe_capsulas,25/07/2018,"de sabor le falta un poco mas de sabor , queda muy aguado . no es malo pero tampoco es lo mejor.

calidad aceptable  pero bueno es un producto en mega promo en el prime day",4
positivos,cafe_capsulas,26/07/2018,"La verdad tienen muy buen sabor, llenan bien media taza de las grandes y, a pesar de lo que he leído aquí, me gusto mucho excelente opción que, ademas de mas económica que las de Nescafé, son de manos mexicanas",4
positivos,cafe_capsulas,10/08/2018,muy ricos y mucho mas baratos que los compatibles aunque siento que les falta un poco de sabor mas fuerte,4
positivos,cafe_capsulas,17/08/2018,"Me gustó la presentación, precio y sabor de este paquete, que además es compatible con las cafeteras dolce gusto, pero con un precio mucho más económico sin disminuir la calidad. Recomendado",4
positivos,cafe_capsulas,20/08/2018,Me encanta el café y así es muy practico comprarlo!,4
positivos,cafe_capsulas,28/08/2018,"Buen café , me gusta porque las cápsulas son biodegradables y así hay menos contaminantes ya que por ese motivo las había dejado de consumir",4
positivos,cafe_capsulas,06/09/2018,"bueno pero hasta ahí, buen precio, sabor poco intenso, tener en cuenta que es para expresso.",4
positivos,cafe_capsulas,06/09/2018,"Excelente sabor y frescura, muy superior a los que ofrece Nespresso.

Las cápsulas embonan perfectamente en la cafetera Nespresso y son biodegradables.

En contra: Se ensucia un poco mas la cafetera.

Le quito una estrella porque está mejor el sabor de la cosecha de Veracrúz de la misma marca.

No les recomiendo el clásico ni el de Oaxaca, no saben a nada",4
positivos,cafe_capsulas,14/09/2018,"Me regalaron la cafetera para estas cápsulas u probé las cápsulas de la marca propietaria (Nestlé) pero después de probar estar cápsulas me quedo con ellas, el sabor del café es más intenso , el aroma incluso es más intenso lo que habla de el buen café que prepara ...

Quizás lo único que no me gusta de las mismas es que son más sucias para manipular las cápsulas  después de su uso, algo que me molesta ya que terminan goteando su contenido y por ende ensucian todo a su paso , fuera de ello estas cápsulas son MEJORES, en sabor y calidad ...

Cabe aclarar que en cuanto al título , me refiero a que saben mejor que las Nestlé de ahí el ""mejor que las originales """,4
